Date,Open,High,Low,Close,Adj Close,Volume,ticker
2024-07-31,31.200000762939453,31.260000228881836,30.469999313354492,30.540000915527344,30.540000915527344,40978700,PFE
2024-08-01,30.719999313354492,30.809999465942383,29.90999984741211,30.649999618530273,30.649999618530273,39753100,PFE
2024-08-02,30.8799991607666,31.31999969482422,30.010000228881836,30.43000030517578,30.43000030517578,42364700,PFE
2024-08-05,29.09000015258789,30.010000228881836,28.850000381469727,29.739999771118164,29.739999771118164,37838000,PFE
2024-07-02,67.44000244140625,68.08000183105469,67.26000213623047,68.06999969482422,67.87652587890625,9436500,WMT
2024-07-03,67.80999755859375,68.25,67.62000274658203,68.23999786376953,68.04603576660156,6287500,WMT
2024-07-05,68.16000366210938,70.1500015258789,68.0999984741211,70.04000091552734,69.84092712402344,21586100,WMT
2024-07-08,69.9000015258789,70.13999938964844,69.3499984741211,69.68000030517578,69.48194885253906,12077700,WMT
2024-07-09,69.9000015258789,70.25,69.66999816894531,69.9000015258789,69.70132446289062,9758400,WMT
2024-07-10,70.0999984741211,70.44000244140625,69.72000122070312,70.41000366210938,70.20987701416016,10803400,WMT
2024-07-11,70.18000030517578,70.44999694824219,69.26000213623047,69.80000305175781,69.60160827636719,15624800,WMT
2024-07-12,69.9000015258789,70.02999877929688,69.16999816894531,69.23999786376953,69.04319763183594,12145300,WMT
2024-07-15,69.30000305175781,69.97000122070312,69.30000305175781,69.61000061035156,69.41214752197266,10171100,WMT
2024-07-16,69.81999969482422,70.23999786376953,69.58000183105469,69.98999786376953,69.79106140136719,9836800,WMT
2024-07-17,70.18000030517578,71.0999984741211,69.94999694824219,71.02999877929688,70.82810974121094,13533800,WMT
2024-07-18,70.68000030517578,71.19000244140625,70.43000030517578,70.81999969482422,70.61870574951172,10682700,WMT
2024-07-19,71.19999694824219,71.33000183105469,70.6500015258789,70.75,70.54890441894531,11665500,WMT
2024-07-22,70.86000061035156,71.26000213623047,70.2300033569336,70.37999725341797,70.1799545288086,12666100,WMT
2024-07-23,70.47000122070312,70.69999694824219,70.11000061035156,70.6500015258789,70.4491958618164,9263600,WMT
2024-07-24,70.5199966430664,70.83999633789062,70.33999633789062,70.5999984741211,70.39933013916016,22490800,WMT
2024-07-25,70.5999984741211,70.7699966430664,69.94999694824219,70.0199966430664,69.82097625732422,18821200,WMT
2024-07-26,70.2300033569336,70.23999786376953,68.83000183105469,69.77999877929688,69.5816650390625,16789300,WMT
2024-07-29,69.8499984741211,69.9000015258789,69.12999725341797,69.62000274658203,69.422119140625,10315300,WMT
2024-07-30,69.55000305175781,69.8499984741211,68.9800033569336,69.19000244140625,68.99333953857422,12522500,WMT
2024-07-31,69.18000030517578,69.25,68.29000091552734,68.63999938964844,68.44490051269531,22908800,WMT
2024-08-01,68.91000366210938,69.80000305175781,68.5199966430664,69.79000091552734,69.59163665771484,17275500,WMT
2024-08-02,69.5999984741211,70.23999786376953,67.73999786376953,68.45999908447266,68.26541137695312,23578700,WMT
2024-08-05,68.0999984741211,68.58000183105469,66.91000366210938,67.58999633789062,67.39788818359375,20770500,WMT
2024-07-02,162.5800018310547,164.0399932861328,161.7100067138672,163.89999389648438,162.92013549804688,5449200,PG
2024-07-03,163.2100067138672,164.2100067138672,162.97999572753906,163.8300018310547,162.85055541992188,2980500,PG
2024-07-05,164.00999450683594,165.6300048828125,163.5,165.2100067138672,164.22232055664062,6509200,PG
2024-07-08,165.9499969482422,166.6699981689453,165.6199951171875,166.52000427246094,165.52447509765625,5144500,PG
2024-07-09,166.6300048828125,166.75999450683594,165.13999938964844,165.66000366210938,164.66961669921875,4393100,PG
2024-07-10,165.89999389648438,166.9199981689453,165.5399932861328,166.8000030517578,165.8028106689453,5037100,PG
2024-07-11,166.3000030517578,166.6300048828125,164.77999877929688,165.5399932861328,164.55032348632812,5831500,PG
2024-07-12,166.22000122070312,167.63999938964844,166.02000427246094,166.61000061035156,165.6139373779297,4684600,PG
2024-07-15,166.47000122070312,166.6199951171875,164.4600067138672,164.5800018310547,163.5960693359375,5752500,PG
2024-07-16,164.91000366210938,167.07000732421875,164.61000061035156,166.9499969482422,165.951904296875,6378300,PG
2024-07-17,167.75,170.1699981689453,167.3300018310547,169.44000244140625,168.42701721191406,7982300,PG
2024-07-18,168.8000030517578,170.9199981689453,168.27999877929688,168.44000244140625,167.43299865722656,5926300,PG
2024-07-19,167.97000122070312,169.0399932861328,167.1300048828125,167.9600067138672,167.9600067138672,6597100,PG
2024-07-22,167.92999267578125,168.6999969482422,167.6999969482422,168.25,168.25,6383000,PG
2024-07-23,168.11000061035156,168.4199981689453,166.32000732421875,166.6199951171875,166.6199951171875,4863400,PG
2024-07-24,166.32000732421875,168.27999877929688,165.5800018310547,168.0,168.0,5907000,PG
2024-07-25,168.32000732421875,170.08999633789062,166.8699951171875,166.89999389648438,166.89999389648438,7338300,PG
2024-07-26,167.25,169.32000732421875,167.02999877929688,169.11000061035156,169.11000061035156,5581600,PG
2024-07-29,168.85000610351562,170.5399932861328,168.11000061035156,169.92999267578125,169.92999267578125,6797800,PG
2024-07-30,161.7899932861328,162.3800048828125,158.0399932861328,161.6999969482422,161.6999969482422,15746300,PG
2024-07-31,160.80999755859375,162.86000061035156,159.2100067138672,160.75999450683594,160.75999450683594,9660900,PG
2024-08-01,160.8800048828125,166.30999755859375,160.67999267578125,165.69000244140625,165.69000244140625,12532700,PG
2024-08-02,167.44000244140625,170.35000610351562,165.14999389648438,170.0800018310547,170.0800018310547,11899000,PG
2024-08-05,170.8800048828125,170.8800048828125,166.6699981689453,168.05999755859375,168.05999755859375,10338800,PG
2024-07-02,158.82000732421875,162.94000244140625,158.25,161.4499969482422,161.17718505859375,5247300,GE
2024-07-03,161.8800048828125,164.49000549316406,161.5399932861328,163.0,162.7245635986328,2577300,GE
2024-07-05,163.24000549316406,163.24000549316406,159.66000366210938,160.5,160.22879028320312,4668300,GE
2024-07-08,160.8000030517578,163.77999877929688,160.64999389648438,163.52999877929688,163.253662109375,3453300,GE
2024-07-09,163.97999572753906,165.5800018310547,163.02999877929688,163.1300048828125,162.85435485839844,3829900,GE
2024-07-10,163.14999389648438,165.99000549316406,162.5399932861328,165.6999969482422,165.4199981689453,3904600,GE
2024-07-11,165.19000244140625,165.67999267578125,161.7899932861328,161.9199981689453,161.9199981689453,4553800,GE
2024-07-12,161.8800048828125,162.3000030517578,158.8000030517578,159.00999450683594,159.00999450683594,5983400,GE
2024-07-15,160.60000610351562,160.75,158.60000610351562,159.55999755859375,159.55999755859375,5383300,GE
2024-07-16,159.8800048828125,163.8699951171875,159.64999389648438,162.85000610351562,162.85000610351562,6500700,GE
2024-07-17,161.64999389648438,161.9499969482422,156.50999450683594,156.66000366210938,156.66000366210938,6041200,GE
2024-07-18,157.3699951171875,160.44000244140625,156.4199981689453,158.7899932861328,158.7899932861328,5274800,GE
2024-07-19,159.66000366210938,160.44000244140625,157.6199951171875,159.1300048828125,159.1300048828125,5459800,GE
2024-07-22,159.97000122070312,162.94000244140625,159.77000427246094,162.75999450683594,162.75999450683594,6350500,GE
2024-07-23,166.0,177.1999969482422,164.6199951171875,172.0,172.0,16428000,GE
2024-07-24,171.5,172.8699951171875,162.0500030517578,162.3000030517578,162.3000030517578,7335200,GE
2024-07-25,163.3000030517578,168.1999969482422,161.9199981689453,164.6699981689453,164.6699981689453,8791500,GE
2024-07-26,167.25,172.6199951171875,166.11000061035156,169.80999755859375,169.80999755859375,7297700,GE
2024-07-29,171.25,172.72999572753906,168.39999389648438,169.8699951171875,169.8699951171875,4886600,GE
2024-07-30,170.47999572753906,174.72999572753906,167.27000427246094,167.47999572753906,167.47999572753906,5329500,GE
2024-07-31,170.8699951171875,171.75,167.9600067138672,170.1999969482422,170.1999969482422,5568800,GE
2024-08-01,170.75,174.6999969482422,168.22000122070312,169.75,169.75,6112900,GE
2024-08-02,165.57000732421875,167.42999267578125,158.36000061035156,160.27999877929688,160.27999877929688,8210700,GE
2024-08-05,152.49000549316406,159.89999389648438,150.1999969482422,158.36000061035156,158.36000061035156,7064800,GE
2024-07-02,115.9000015258789,115.94000244140625,113.48999786376953,114.18000030517578,113.26809692382812,13326700,XOM
2024-07-03,114.2699966430664,115.66000366210938,114.2699966430664,114.76000213623047,113.84346771240234,7732900,XOM
2024-07-05,114.61000061035156,114.62999725341797,112.69000244140625,113.37000274658203,112.46456909179688,12631000,XOM
2024-07-08,112.38999938964844,113.55000305175781,111.41999816894531,112.18000030517578,111.28407287597656,13350500,XOM
2024-07-09,111.11000061035156,112.54000091552734,110.62000274658203,110.94000244140625,110.0539779663086,11727000,XOM
2024-07-10,110.91999816894531,111.95999908447266,110.41999816894531,111.91999816894531,111.0261459350586,10004100,XOM
2024-07-11,111.43000030517578,113.31999969482422,110.93000030517578,113.25,112.34552001953125,13082700,XOM
2024-07-12,113.98999786376953,114.1500015258789,112.62999725341797,113.2699966430664,112.36536407470703,11684900,XOM
2024-07-15,114.2699966430664,116.16000366210938,113.58000183105469,115.20999908447266,114.28987121582031,13032500,XOM
2024-07-16,114.3499984741211,116.3499984741211,113.70999908447266,116.04000091552734,115.11324310302734,13614100,XOM
2024-07-17,116.73999786376953,118.18000030517578,116.55000305175781,117.63999938964844,116.7004623413086,13602800,XOM
2024-07-18,117.94999694824219,119.91999816894531,117.44000244140625,118.80000305175781,117.85120391845703,13033600,XOM
2024-07-19,118.58999633789062,118.87999725341797,115.87000274658203,116.06999969482422,115.14299774169922,16157700,XOM
2024-07-22,115.18000030517578,115.94000244140625,114.58000183105469,115.2699966430664,114.3493881225586,12065900,XOM
2024-07-23,114.80999755859375,115.16999816894531,113.16999816894531,113.41000366210938,112.5042495727539,11251700,XOM
2024-07-24,113.7699966430664,115.19999694824219,113.06999969482422,115.01000213623047,114.09146881103516,14925200,XOM
2024-07-25,115.16999816894531,118.02999877929688,114.55999755859375,117.43000030517578,116.49214172363281,17021700,XOM
2024-07-26,116.7699966430664,118.02999877929688,116.47000122070312,117.33000183105469,116.39293670654297,11252500,XOM
2024-07-29,117.31999969482422,117.38999938964844,115.37999725341797,116.0999984741211,115.17276000976562,8861800,XOM
2024-07-30,116.36000061035156,118.5999984741211,116.2300033569336,118.16999816894531,117.22622680664062,12483900,XOM
2024-07-31,119.63999938964844,119.76000213623047,118.55999755859375,118.58999633789062,117.64287567138672,15137700,XOM
2024-08-01,118.3499984741211,119.48999786376953,116.36000061035156,116.94999694824219,116.0159683227539,15051500,XOM
2024-08-02,115.97000122070312,118.87000274658203,115.41999816894531,116.87999725341797,115.946533203125,20403800,XOM
2024-08-05,115.54000091552734,116.02999877929688,113.25,114.7699966430664,113.85337829589844,18025900,XOM
